#loc_id;name;lat;lon;plz;adresse
130111;;48.4;130.666.667;84364;
130112;;484.666.667;130.666.667;84364;
130113;;484.833.333;13. Jan;84364;
130114;;484.333.333;131.333.333;84364;
130115;;484.666.667;130.666.667;84364;
130116;;484.333.333;130.666.667;84364;
130117;;484.666.667;13. Jan;84364;
130118;;484.166.667;130.666.667;84364;
130119;;484.166.667;130.666.667;84364;
130120;;48.4;13. Jan;84364;
130121;;483.833.333;130.833.333;84364;
130122;;48.45;130.666.667;84364;
130123;;484.833.333;130.166.667;84364;
130125;;48.5;129.833.333;84378;
130126;;48.5;129.666.667;84378;
130127;;48.5;129.166.667;84378;
130128;;48.5;129.166.667;84378;
130129;;48.5;130.166.667;84378;
130130;;48.5;13;84378;
130131;;48.5;12. Sep;84378;
130132;;485.166.667;130.166.667;84378;
130133;;484.833.333;129.166.667;84378;
130134;;485.333.333;12. Sep;84378;
130135;;48.5;12. Sep;84378;
130136;;48.5;Dez 95;84378;
130137;;48.5;130.166.667;84378;
130138;;484.833.333;12. Sep;84378;
130139;;485.166.667;13;84378;
130140;;485.166.667;129.666.667;84378;
130141;;485.166.667;130.166.667;84378;
130142;;485.166.667;130.166.667;84378;
130143;;48.5;12. Sep;84378;
130144;;485.166.667;129.166.667;84378;
130145;;48.5;12. Sep;84378;
130146;;485.166.667;12. Sep;84378;
130147;;48.5;129.833.333;84378;
130148;;48.4;127.666.667;;
130149;;48.4;127.333.333;84307;
130150;;48.4;127.666.667;84307;
130151;;48.4;127.166.667;84307;
130152;;48.4;12. Aug;84307;
130153;;483.833.333;127.666.667;84307;
130154;;483.833.333;127.333.333;84307;
130155;;48.4;131.166.667;84307;
130156;;484.166.667;127.166.667;84307;
130157;;484.333.333;127.333.333;84307;
130158;;48.4;Dez 75;84307;
130159;;48.4;Dez 75;84307;
130160;;483.833.333;12. Jul;84307;
130161;;483.833.333;127.666.667;84307;
130162;;484.333.333;Dez 75;84307;
130163;;48.4;127.166.667;84307;
130164;;48.4;127.666.667;84307;
130165;;48.4;127.833.333;84307;
130166;;48.4;127.666.667;84307;
130167;;484.333.333;127.166.667;84307;
130168;;483.833.333;127.333.333;84307;
130169;;484.166.667;127.833.333;84307;
130170;;485.333.333;130.666.667;84385;
130171;;485.166.667;130.833.333;84385;
130172;;485.333.333;130.666.667;84385;
130173;;485.333.333;130.666.667;84385;
130174;;48.55;130.666.667;84385;
130175;;485.166.667;13. Mai;84385;
130176;;48.5;130.666.667;84385;
130177;;48.5;13. Mai;84385;
130178;;485.333.333;130.166.667;84385;
130179;;48.55;130.833.333;84385;
130180;;485.333.333;13. Mai;84385;
130181;;48.5;130.833.333;84385;
130182;;485.333.333;130.833.333;84385;
130183;;48.5;13. Mai;84385;
130184;;485.166.667;13. Jan;84385;
130185;;485.333.333;130.333.333;84385;
130186;;485.333.333;130.166.667;84385;
130187;;485.333.333;130.833.333;84385;
130188;;48.5;130.666.667;84385;
130189;;48.5;130.333.333;84385;
130190;;48.3;13.15;94140;
130191;;483.333.333;131.333.333;94140;
130192;;48.3;13.15;94140;
130193;;483.333.333;130.833.333;94140;
130194;;48.3;131.666.667;94140;
130195;;483.333.333;13. Jan;94140;
130196;;483.333.333;13. Jan;94140;
130197;;483.333.333;131.333.333;94140;
130198;;48.3;13. Jan;94140;
130199;;48.3;131.333.333;94140;
130200;;48.310.261;13.140.304;94140;
130201;;483.166.667;13.15;94140;
130202;;483.333.333;131.333.333;94140;
130203;;48.5;Dez 75;84326;
130204;;48.45;127.333.333;84326;
130205;;484.833.333;126.833.333;84326;
130206;;48.45;12. Jul;84326;
130207;;484.833.333;127.166.667;84326;
130208;;484.833.333;127.333.333;84326;
130209;;48.45;127.166.667;84326;
130210;;48.45;127.666.667;84326;
130211;;484.166.667;126.833.333;84326;
130212;;48.5;Dez 75;84326;
130213;;48.5;127.333.333;84326;
130214;;484.833.333;127.166.667;84326;
130215;;484.666.667;127.666.667;84326;
130216;;484.666.667;127.833.333;84326;
130217;;484.333.333;127.166.667;84326;
130218;;485.166.667;127.166.667;84326;
130219;;48.45;127.166.667;84326;
130220;;484.666.667;127.166.667;84326;
130221;;484.833.333;Dez 75;84326;
130222;;48.45;127.666.667;84326;
130223;;484.166.667;126.833.333;84326;
130224;;484.666.667;127.333.333;84326;
130225;;484.833.333;127.666.667;;
130226;;484.666.667;127.333.333;84326;
130227;;484.833.333;127.666.667;84326;
130228;;48.5;127.166.667;84326;
130229;;484.333.333;12. Jul;84326;
130230;;484.333.333;127.333.333;84326;
130231;;48.45;127.166.667;84326;
130232;;485.166.667;127.166.667;84326;
130233;;484.833.333;Dez 75;84326;
130234;;484.333.333;126.833.333;84326;
130235;;484.666.667;Dez 75;84326;
130236;;48.5;127.666.667;84326;
130237;;484.333.333;12. Mai;84140;
130238;;484.333.333;125.833.333;84140;
130239;;484.333.333;126.166.667;84140;
130240;;48.45;125.833.333;84140;
130241;;48.45;12. Mai;84140;
130242;;484.333.333;125.666.667;84140;
130243;;48.45;124.833.333;84140;
130244;;485.166.667;12. Jun;84140;
130245;;48.5;126.166.667;84140;
130246;;484.284;125.721;84140;
130247;;484.666.667;125.166.667;84140;
130248;;484.666.667;12. Mai;84140;
130249;;484.833.333;124.833.333;84140;
130250;;485.166.667;12. Jun;84140;
130251;;484.666.667;Dez 55;84140;
130252;;484.833.333;125.833.333;84140;
130253;;484.166.667;125.833.333;84140;
130254;;48.5;125.833.333;84140;
130255;;48.45;125.333.333;84140;
130256;;485.166.667;125.666.667;84140;
130257;;484.333.333;125.166.667;84140;
130258;;484.666.667;12. Jun;84140;
130259;;48.45;125.333.333;84140;
130260;;484.833.333;125.666.667;84140;
130261;;48.5;12. Jun;84140;
130262;;484.333.333;125.666.667;84140;
130263;;48.5;12. Jun;84140;
130264;;484.833.333;12. Mai;84140;
130265;;484.666.667;126.166.667;84140;
130266;;48.5;125.833.333;84140;
130267;;484.166.667;Dez 55;84140;
130268;;484.666.667;Dez 55;84140;
130269;;484.166.667;125.833.333;84140;
130270;;484.666.667;125.666.667;84140;
130271;;48.45;124.833.333;84140;
130272;;484.333.333;12. Mai;84140;
130273;;484.333.333;125.666.667;84140;
130274;;48.5;12. Jun;84140;
130275;;48.5;125.166.667;84140;
130276;;484.333.333;125.333.333;84140;
130277;;48.45;125.333.333;84140;
130278;;484.666.667;126.333.333;84140;
130279;;485.166.667;125.833.333;84140;
130280;;485.333.333;127.166.667;84140;
130281;;48.3;126.166.667;84552;
130282;;48.35;126.666.667;84552;
130283;;48.35;126.166.667;84552;
130284;;483.333.333;126.666.667;84552;
130285;;483.666.667;126.833.333;84552;
130286;;48.35;126.833.333;84552;
130287;;48.35;Dez 65;84552;
130288;;484.666.667;128.166.667;84332;
130289;;484.166.667;128.166.667;84332;
130290;;484.726;127.978;84332;
130291;;48.4;128.166.667;84332;
130292;;484.666.667;128.333.333;84332;
130293;;484.333.333;128.166.667;84332;
130294;;484.166.667;128.333.333;84332;
130295;;484.333.333;12. Aug;84332;
130296;;484.666.667;128.166.667;84332;
130297;;484.833.333;127.833.333;84332;
130298;;484.333.333;12. Aug;84332;
130299;;484.399;128.128;84332;
130300;;484.166.667;128.666.667;84332;
130301;;48.4;128.166.667;84332;
130302;;484.166.667;12. Aug;84332;
130303;;483.833.333;128.166.667;84332;
130304;;484.833.333;127.833.333;84332;
130305;;484.166.667;12. Aug;84332;
130306;;484.166.667;128.166.667;84332;
130307;;48.45;127.833.333;84332;
130308;;48.55;129.666.667;84381;
130309;;485.333.333;Dez 95;84381;
130310;;485.833.333;130.166.667;84381;
130311;;485.666.667;13;84381;
130312;;485.333.333;129.666.667;84381;
130313;;48.55;129.666.667;84381;
130314;;485.666.667;129.666.667;84381;
130315;;485.333.333;13;84381;
130316;;485.666.667;130.166.667;84381;
130317;;485.333.333;Dez 95;84381;
130318;;485.166.667;129.333.333;84381;
130319;;485.666.667;130.166.667;84381;
130320;;48.55;129.166.667;84381;
130321;;48.55;129.833.333;84381;
130322;;485.333.333;12. Sep;84381;
130323;;485.333.333;129.166.667;84381;
130324;;485.333.333;129.666.667;84381;
130325;;48.55;Dez 95;84381;
130326;;485.166.667;129.666.667;84381;
130327;;485.166.667;129.666.667;84381;
130328;;485.666.667;Dez 95;84381;
130329;;485.333.333;12. Sep;84381;
130330;;485.333.333;129.333.333;84381;
130331;;48.55;129.333.333;84381;
130332;;48.25;12. Sep;84387;
130333;;48.25;129.166.667;84387;
130334;;48.25;129.166.667;84387;
130335;;48.25;129.666.667;84387;
130336;;48.25;12. Sep;84387;
130337;;48.25;12. Sep;84387;
130338;;48.25;129.333.333;84387;
130339;;48.25;Dez 95;84387;
130340;;482.666.667;12. Sep;84387;
130341;;48.25;129.666.667;84375;
130342;;48.25;13;84375;
130343;;48.25;129.666.667;84375;
130344;;482.166.667;129.333.333;84375;
130345;;482.333.333;12. Sep;84375;
130346;;482.666.667;129.833.333;84375;
130347;;48.25;129.833.333;84375;
130348;;482.333.333;Dez 95;84375;
130349;;482.333.333;129.833.333;84375;
130350;;482.333.333;129.333.333;84375;
130351;;48.25;129.833.333;84375;
130352;;482.333.333;129.666.667;84375;
130353;;48.25;13;84375;
130354;;485.333.333;127.333.333;84333;
130355;;485.166.667;127.333.333;84333;
130356;;485.166.667;Dez 75;84333;
130357;;485.166.667;Dez 75;84333;
130358;;485.333.333;Dez 75;84333;
130359;;48.55;126.666.667;84333;
130360;;485.166.667;127.666.667;84333;
130361;;483.833.333;126.166.667;84323;
130362;;484.166.667;126.166.667;84323;
130363;;483.833.333;12. Jun;84323;
130364;;48.4;126.333.333;84323;
130365;;483.833.333;Dez 65;84323;
130366;;483.833.333;Dez 65;84323;
130367;;48.4;12. Jun;84323;
130368;;48.4;125.833.333;84323;
130369;;484.166.667;12. Jun;84323;
130370;;48.4;Dez 65;84323;
130371;;483.833.333;126.333.333;84323;
130372;;483.833.333;126.333.333;84323;
130373;;48.404.078;12.621.266;84323;
130374;;484.333.333;Dez 65;84323;
130375;;48.4;126.333.333;84323;
130376;;484.166.667;126.166.667;84323;
130377;;48.35;127.333.333;84335;
130378;;48.35;126.833.333;84335;
130379;;483.333.333;127.333.333;84335;
130380;;48.35;127.166.667;84335;
130381;;483.666.667;127.333.333;84335;
130382;;483.333.333;127.333.333;84335;
130383;;483.833.333;127.166.667;84335;
130384;;483.333.333;127.166.667;84335;
130385;;48.35;Dez 75;84335;
130386;;48.35;Dez 75;84335;
130387;;483.333.333;127.166.667;84335;
130388;;48.35;12. Jul;84335;
130389;;48.35;127.333.333;84335;
130390;;483.333.333;Dez 75;84335;
130391;;483.666.667;Dez 75;84335;
130392;;48.35;Dez 75;84335;
130393;;483.666.667;127.166.667;84335;
130394;;48.35;12. Jul;84335;
130395;;48.35;Dez 75;84335;
130396;;483.333.333;127.666.667;84335;
130397;;483.333.333;127.333.333;84335;
130398;;484.166.667;Dez 95;84347;
130399;;484.666.667;13;84347;
130400;;484.666.667;129.333.333;84347;
130401;;484.333.333;129.666.667;84347;
130402;;484.333.333;Dez 95;84347;
130403;;48.45;129.333.333;84347;
130404;;484.166.667;129.666.667;84347;
130405;;48.45;Dez 95;84347;
130406;;48.4;129.666.667;84347;
130407;;48.45;129.666.667;84347;
130408;;484.666.667;129.333.333;84347;
130409;;484.666.667;129.166.667;84347;
130410;;484.333.333;Dez 95;84347;
130411;;484.166.667;Dez 95;84347;
130412;;484.333.333;13;84347;
130413;;48.4;129.333.333;84347;
130414;;48.45;129.666.667;84347;
130415;;484.333.333;129.333.333;84347;
130416;;484.333.333;129.666.667;84347;
130417;;484.333.333;13;84347;
130418;;484.666.667;129.333.333;84347;
130419;;484.666.667;Dez 95;84347;
130420;;484.166.667;13;84347;
130421;;484.333.333;129.666.667;84347;
130422;;484.833.333;129.833.333;84347;
130423;;484.166.667;129.666.667;84347;
130424;;48.45;13;84389;
130425;;48.45;128.833.333;84389;
130426;;48.45;12. Sep;84389;
130427;;484.166.667;12. Sep;84389;
130428;;48.4;129.166.667;84389;
130429;;483.833.333;Dez 95;84389;
130430;;484.166.667;12. Sep;84389;
130431;;48.45;12. Sep;84389;
130432;;48.4;12. Sep;84389;
130433;;48.45;Dez 85;84389;
130434;;48.4;129.333.333;84389;
130435;;484.666.667;128.666.667;84389;
130436;;484.166.667;12. Sep;84389;
130437;;484.666.667;12. Sep;84389;
130438;;484.333.333;12. Sep;84389;
130439;;48.45;128.666.667;84389;
130440;;484.333.333;128.833.333;84389;
130441;;484.333.333;129.166.667;84389;
130442;;483.833.333;129.166.667;84389;
130443;;482.666.667;129.166.667;84367;
130444;;48.3;129.333.333;84367;
130445;;483.333.333;Dez 95;84367;
130446;;482.666.667;129.333.333;84367;
130447;;482.666.667;129.333.333;84367;
130448;;483.333.333;129.166.667;84367;
130449;;48.3;129.166.667;84367;
130450;;48.6;127.666.667;84367;
130451;;483.166.667;129.333.333;84367;
130452;;482.833.333;129.333.333;84367;
130453;;483.166.667;129.166.667;84367;
130454;;483.333.333;129.166.667;84367;
130455;;483.666.667;129.333.333;84367;
130456;;4.827.655;12.909.319;84367;
130457;;482.833.333;Dez 95;84367;
130458;;483.333.333;129.333.333;84367;
130459;;482.833.333;129.166.667;84367;
130460;;484.666.667;126.833.333;84326;
130461;;48.5;126.666.667;84326;
130462;;48.45;126.666.667;84326;
130463;;484.833.333;126.666.667;84326;
130464;;484.833.333;126.666.667;84326;
130465;;484.666.667;Dez 65;84326;
130466;;484.833.333;126.333.333;84326;
130467;;48.5;126.666.667;84326;
130468;;48.45;126.666.667;84326;
130469;;48.6;Dez 95;94439;
130470;;485.833.333;12. Sep;94439;
130471;;485.833.333;128.833.333;94439;
130472;;48.6;129.166.667;94439;
130473;;485.833.333;129.166.667;94439;
130474;;484.666.667;Dez 85;84337;
130475;;484.833.333;128.166.667;84337;
130476;;484.833.333;128.166.667;84337;
130477;;48.5;Dez 85;84337;
130478;;485.666.667;129.333.333;84337;
130479;;484.833.333;12. Aug;84337;
130480;;484.833.333;128.166.667;84337;
130481;;484.833.333;128.833.333;84337;
130482;;48.5;128.166.667;84337;
130483;;48.5;Dez 85;84337;
130484;;48.5;128.333.333;84337;
130485;;484.833.333;12. Aug;84337;
130486;;484.833.333;128.333.333;84337;
130487;;48.5;128.833.333;84337;
130488;;48.5;128.333.333;84337;
130489;;485.166.667;Dez 85;84337;
130490;;485.166.667;128.333.333;84337;
130491;;482.833.333;130.166.667;84359;
130492;;48.3;130.666.667;84359;
130493;;48.3;130.833.333;84359;
130494;;482.833.333;130.666.667;84359;
130495;;48.3;129.833.333;84359;
130496;;483.166.667;130.166.667;84359;
130497;;482.666.667;130.333.333;84359;
130498;;48.3;129.666.667;84359;
130499;;483.166.667;129.833.333;84359;
130500;;48.3;130.166.667;84359;
130501;;482.833.333;13;84359;
130502;;48.3;130.166.667;84359;
130503;;482.833.333;Dez 95;84359;
130504;;48.25;130.166.667;;
130505;;483.166.667;130.666.667;84359;
130506;;482.833.333;130.333.333;84359;
130507;;48.25;130.166.667;;
130508;;482.666.667;130.333.333;84359;
130509;;48.3;130.666.667;84359;
130510;;48.3;130.333.333;84359;
130511;;482.833.333;129.666.667;84359;
130512;;482.666.667;130.166.667;84359;
130513;;48.3;13;84359;
130514;;482.833.333;13. Mai;84359;
130515;;482.833.333;130.666.667;84359;
130516;;483.333.333;130.833.333;94166;
130517;;48.3;130.833.333;94166;
130518;;483.166.667;130.833.333;94166;
130519;;483.333.333;131.833.333;84367;
130520;;48.35;129.333.333;84367;
130521;;48.35;128.833.333;84367;
130522;;483.132.271;129.017.258;84367;
130523;;48.35;129.333.333;84367;
130524;;483.666.667;128.833.333;84367;
130525;;483.333.333;12. Sep;84367;
130526;;483.333.333;128.833.333;84367;
130527;;483.666.667;129.166.667;84367;
130528;;483.833.333;129.166.667;84367;
130529;;483.666.667;129.166.667;84367;
130530;;483.146.256;12.893.014;84367;
130531;;483.666.667;12. Sep;84367;
130532;;48.35;129.166.667;84367;
130533;;484.333.333;130.166.667;84371;
130534;;483.666.667;130.166.667;84371;
130535;;484.333.333;13;84371;
130536;;484.833.333;130.333.333;84371;
130537;;483.666.667;Dez 95;84371;
130538;;48.4;13;84371;
130539;;483.833.333;130.166.667;84371;
130540;;483.666.667;129.833.333;84371;
130541;;483.833.333;Dez 95;84371;
130542;;483.666.667;130.833.333;84371;
130543;;483.833.333;130.166.667;84371;
130544;;483.833.333;130.833.333;84371;
130545;;484.166.667;130.166.667;84371;
130546;;483.833.333;129.333.333;84371;
130547;;48.4;130.333.333;84371;
130548;;484.166.667;130.333.333;84371;
130549;;483.833.333;130.666.667;84371;
130550;;484.166.667;130.333.333;84371;
130551;;483.833.333;129.666.667;84371;
130552;;483.833.333;129.833.333;84371;
130553;;48.4;130.166.667;84371;
130554;;483.666.667;13;84371;
130555;;483.833.333;13. Mai;84371;
130556;;483.666.667;129.666.667;84371;
130557;;483.833.333;13. Mai;;
130558;;483.833.333;129.833.333;84371;
130559;;483.833.333;130.333.333;84371;
130560;;48.4;130.166.667;84371;
130561;;48.4;130.166.667;84371;
130562;;483.833.333;130.166.667;84371;
130563;;48.4;130.166.667;84371;
130564;;483.666.667;13. Mai;84371;
130565;;483.666.667;129.666.667;84371;
130566;;483.833.333;126.833.333;84339;
130567;;483.666.667;12. Jul;84339;
130568;;484.166.667;126.833.333;84339;
130569;;48.4;126.833.333;84339;
130570;;48.4;12. Jul;84339;
130571;;483.833.333;12. Jul;84339;
130572;;483.666.667;126.833.333;84339;
130573;;483.833.333;126.666.667;84339;
130574;;483.666.667;126.833.333;84339;
130575;;483.833.333;126.666.667;84339;
130576;;48.4;126.666.667;84339;
130577;;483.666.667;126.666.667;84339;
130578;;48.25;129.833.333;84384;
130579;;483.333.333;130.166.667;84384;
130580;;483.333.333;130.333.333;84384;
130581;;48.35;13. Mai;84384;
130582;;48.3;129.833.333;84384;
130583;;483.333.333;129.666.667;84384;
130584;;483.333.333;13;84384;
130585;;48.35;129.833.333;84384;
130586;;483.333.333;13;84384;
130587;;48.35;129.833.333;84384;
130588;;48.35;129.833.333;84384;
130589;;48.35;130.333.333;84384;
130590;;48.35;130.333.333;84384;
130591;;48.35;130.166.667;84384;
130592;;483.333.333;13. Mai;84384;
130593;;483.333.333;129.666.667;84384;
130594;;48.35;130.166.667;84384;
130595;;48.35;129.666.667;84384;
130596;;483.333.333;130.333.333;84384;
130597;;48.35;129.833.333;84384;
130598;;48.362.163;13.058.288;84384;
130599;;483.666.667;13;84384;
130600;;48.35;130.333.333;84384;
130601;;48.35;12. Aug;84329;
130602;;483.666.667;128.666.667;84329;
130603;;48.35;127.666.667;84329;
130604;;483.333.333;128.166.667;84329;
130605;;483.666.667;Dez 75;84329;
130606;;483.166.667;128.166.667;84329;
130607;;483.666.667;128.333.333;84329;
130608;;483.666.667;Dez 85;84329;
130609;;48.35;128.333.333;84329;
130610;;483.333.333;128.166.667;84329;
130611;;483.333.333;127.833.333;84329;
130612;;483.666.667;127.666.667;84329;
130613;;483.666.667;128.666.667;84329;
130614;;48.35;128.166.667;84329;
130615;;483.833.333;Dez 85;84329;
130616;;483.833.333;12. Aug;84329;
130617;;483.666.667;Dez 85;84329;
130618;;48.35;127.666.667;84329;
130619;;48.35;128.166.667;84329;
130620;;48.35;Dez 85;84329;
130621;;483.666.667;12. Aug;84329;
130622;;48.35;12. Aug;84329;
130623;;483.666.667;127.666.667;84329;
130625;;48.35;127.833.333;84329;
130624;;483.666.667;127.833.333;84329;
130626;;483.333.333;12. Aug;84329;
130627;;48.35;127.833.333;84329;
130628;;48.3;Dez 85;84367;
130629;;482.833.333;128.833.333;84367;
130630;;482.833.333;129.166.667;84367;
130631;;483.166.667;128.333.333;84367;
130632;;482.833.333;128.666.667;84367;
130633;;482.833.333;128.666.667;84367;
130634;;48.3;12. Sep;84367;
130635;;48.3;Dez 85;84367;
130636;;482.666.667;12. Sep;84367;
130637;;482.666.667;128.833.333;84367;
130638;;482.833.333;128.666.667;84367;
130639;;482.833.333;128.333.333;84367;
130640;;482.666.667;12. Sep;84367;
130641;;48.3;128.666.667;84367;
130642;;483.166.667;128.666.667;84367;
130643;;48.3;Dez 85;84367;
130644;;48.3;128.333.333;84367;
130645;;48.95;124.666.667;94345;
130646;;489.166.667;12. Mai;94345;
130647;;489.333.333;12. Mai;94345;
130648;;489.333.333;Dez 45;94345;
130649;;488.833.333;127.166.667;94330;
130650;;48.85;126.166.667;94330;
130651;;488.666.667;Dez 65;94330;
130652;;48.9;126.833.333;94330;
130653;;488.666.667;126.666.667;94330;
130654;;488.333.333;126.166.667;94330;
130655;;488.833.333;126.666.667;94330;
130656;;488.333.333;Dez 65;94330;
130657;;48.9;126.666.667;94330;
130658;;49;126.333.333;94347;
130659;;489.833.333;126.333.333;94347;
130660;;489.666.667;126.166.667;94347;
130661;;489.833.333;126.333.333;94347;
130662;;489.833.333;12. Jun;94347;
130663;;49;126.166.667;94347;
130664;;489.833.333;126.166.667;94347;
130665;;489.833.333;126.166.667;94347;
130666;;489.833.333;126.166.667;94347;
130667;;490.166.667;126.166.667;94347;
130668;;48.9;124.833.333;94348;
130669;;488.833.333;12. Mai;94348;
130670;;488.833.333;127.333.333;94327;
130671;;48.9;127.333.333;94327;
130673;;48.9;12. Jul;94327;
130672;;489.166.667;126.833.333;94327;
130674;;48.9;127.333.333;94327;
130675;;489.166.667;127.666.667;94327;
130676;;48.9;127.166.667;94327;
130677;;489.333.333;12. Jul;94327;
130678;;48.9;Dez 75;94327;
130679;;489.166.667;126.666.667;94327;
130680;;488.833.333;Dez 75;94327;
130681;;49;12. Jun;94350;
130682;;49;12. Jun;94350;
130683;;490.166.667;12. Jun;94350;
130684;;49;12. Jun;94350;
130685;;490.166.667;12. Jun;94350;
130686;;490.166.667;125.833.333;94350;
130687;;488.333.333;125.166.667;94351;
130688;;488.333.333;125.666.667;94351;
130689;;488.333.333;125.333.333;94351;
130690;;488.166.667;125.166.667;94351;
130691;;48.85;125.166.667;94351;
130692;;488.166.667;125.166.667;94351;
130693;;48.85;125.833.333;94351;
130694;;48.846.279;12.555.316;94351;
130695;;488.333.333;Dez 55;94351;
130696;;488.166.667;125.333.333;94351;
130697;;488.166.667;12. Mai;94351;
130698;;488.333.333;125.333.333;94351;
130699;;488.166.667;123.833.333;94333;
130700;;48.85;124.333.333;94333;
130701;;488.333.333;123.833.333;94333;
130702;;48.8;124.333.333;94333;
130703;;488.333.333;123.833.333;94333;
130705;;488.333.333;Dez 35;94333;
130704;;488.333.333;124.333.333;94333;
130706;;488.333.333;Dez 45;94333;
130707;;48.8;123.833.333;94333;
130709;;488.166.667;124.166.667;94333;
130708;;488.166.667;124.166.667;94333;
130710;;48.8;124.166.667;94333;
130711;;488.333.333;124.333.333;94333;
130712;;48.85;124.166.667;94333;
130713;;488.333.333;123.333.333;94333;
130714;;48.85;12. Mai;94333;
130715;;48.85;Dez 35;94333;
130716;;48.85;124.833.333;94333;
130717;;488.333.333;124.666.667;94333;
130718;;488.333.333;124.833.333;94333;
130719;;488.333.333;123.166.667;94333;
130720;;488.333.333;Dez 45;94333;
130721;;488.166.667;123.666.667;94333;
130722;;488.333.333;Dez 45;94333;
130723;;48.85;123.166.667;94333;
130724;;488.166.667;Dez 35;94333;
130725;;487.833.333;124.333.333;94333;
130726;;490.333.333;12. Jul;94353;
130727;;490.166.667;Dez 75;94353;
130728;;490.333.333;126.833.333;94353;
130729;;490.333.333;Dez 75;94353;
130730;;490.333.333;127.166.667;94353;
130731;;490.333.333;127.333.333;94353;
130732;;49.05;Dez 75;94353;
130733;;49.05;127.333.333;94353;
130734;;490.333.333;12. Jul;94353;
130735;;490.333.333;127.166.667;94353;
130736;;490.333.333;127.666.667;94353;
130737;;49;127.166.667;94353;
130738;;490.166.667;12. Jul;94353;
130739;;490.333.333;127.333.333;94353;
130740;;490.166.667;127.333.333;94353;
130741;;490.166.667;127.666.667;94353;
130742;;490.333.333;12. Jul;94353;
130743;;490.166.667;12. Jul;94353;
130744;;490.166.667;127.666.667;94353;
130745;;490.333.333;127.166.667;94353;
130746;;490.333.333;126.833.333;94353;
130747;;490.166.667;127.166.667;94353;
130748;;490.166.667;12. Jul;94353;
130749;;490.333.333;127.333.333;94353;
130750;;490.166.667;127.333.333;94353;
130751;;49;127.666.667;94353;
130752;;49;Dez 75;94353;
130753;;490.333.333;127.166.667;94353;
130754;;490.166.667;126.833.333;94354;
130755;;490.166.667;126.666.667;94354;
130756;;490.166.667;126.833.333;94354;
130757;;489.833.333;12. Jul;94354;
130758;;49;12. Jul;94354;
130759;;489.833.333;126.833.333;94354;
130760;;489.833.333;126.833.333;94354;
130761;;490.166.667;126.666.667;94354;
130762;;49;126.833.333;94354;
130763;;49;12. Jul;94354;
130764;;49;126.666.667;94354;
130765;;48.95;127.166.667;94336;
130766;;489.666.667;127.166.667;;
130767;;489.666.667;127.166.667;94336;
130768;;48.95;12. Jul;94336;
130769;;489.333.333;127.333.333;94336;
130770;;48.95;127.333.333;94336;
130771;;48.938.102;12.723.919;94336;
130772;;48.95;12. Jul;94336;
130773;;48.95;126.833.333;94336;
130774;;489.833.333;127.166.667;94336;
130775;;489.666.667;127.333.333;94336;
130776;;48.95;127.166.667;94336;
130777;;489.666.667;127.333.333;94336;
130778;;488.666.667;Dez 75;94342;
130779;;48.85;Dez 75;94342;
130780;;488.833.333;127.333.333;94342;
130781;;489.666.667;Dez 55;94356;
130782;;489.833.333;12. Mai;94356;
130783;;48.95;125.333.333;94356;
130784;;48.95;Dez 55;94356;
130785;;489.333.333;Dez 55;94356;
130786;;489.833.333;125.333.333;94356;
130787;;489.666.667;124.666.667;94356;
130788;;489.833.333;125.166.667;94356;
130789;;489.666.667;12. Mai;94356;
130790;;489.833.333;12. Mai;94356;
130791;;489.333.333;125.333.333;94356;
130792;;489.666.667;124.833.333;94356;
130793;;489.666.667;125.333.333;94356;
130794;;489.833.333;Dez 45;94356;
130795;;48.95;Dez 55;94356;
130796;;489.666.667;125.166.667;94356;
130797;;490.833.333;127.333.333;94357;
130798;;490.833.333;127.166.667;94357;
130799;;490.666.667;12. Jul;94357;
130800;;49.05;126.833.333;94357;
130801;;490.833.333;12. Jul;94357;
130802;;490.666.667;12. Jul;94357;
130803;;490.833.333;127.166.667;94357;
130804;;49.1;12. Jul;94357;
130805;;490.666.667;12. Jul;94357;
130806;;49.1;127.166.667;94357;
130807;;49.1;12. Jul;94357;
130808;;490.666.667;127.166.667;94357;
130809;;490.833.333;127.333.333;94357;
130810;;49.05;12. Jul;94357;
130811;;490.666.667;127.166.667;94357;
130812;;490.666.667;127.333.333;94357;
130813;;49.1;127.166.667;94357;
130814;;488.333.333;122.666.667;84082;
130815;;487.333.333;123.166.667;84082;
130816;;488.166.667;123.333.333;84082;
130817;;487.666.667;123.833.333;84082;
130818;;487.833.333;122.833.333;84082;
130819;;487.833.333;Dez 35;84082;
130820;;48.8;123.166.667;84082;
130821;;48.75;123.166.667;84082;
130822;;487.666.667;123.166.667;84082;
130823;;48.8;123.166.667;84082;
130824;;48.75;123.166.667;84082;
130825;;48.75;123.666.667;84082;
130826;;488.333.333;122.833.333;84082;
130827;;487.666.667;12. Mrz;84082;
130828;;488.333.333;122.833.333;84082;
130829;;487.833.333;123.166.667;84082;
130830;;487.666.667;125.166.667;94339;
130831;;487.833.333;12. Mai;94339;
130832;;487.833.333;124.833.333;94339;
130834;;487.833.333;124.666.667;94339;
130833;;48.8;12. Mai;94339;
130835;;48.75;Dez 55;94339;
130836;;48.75;125.833.333;94339;
130837;;48.8;124.666.667;94339;
130838;;487.666.667;125.166.667;94339;
130839;;488.166.667;124.833.333;94339;
130840;;48.75;125.666.667;94339;
130841;;48.8;Dez 55;94339;
130842;;487.833.333;125.333.333;94339;
